Comunidad (Original);Comunidad Limpio;Comunidad en Inglés;Año;Sector Id;Sector;Gasto en I+D (Miles €);PIB (Miles €);% PIB I+D;Sector Nombre
(ES23) La Rioja;La Rioja;La Rioja;2017;(EMPRESAS_IPSFL);Private non-profit sector;38537;8351707;0.46;Empresas e Instituciones Privadas sin Fines de Lucro
(ES24) Aragón;Aragón;Aragon;2017;(EMPRESAS_IPSFL);Private non-profit sector;175303;35983544;0.49;Empresas e Instituciones Privadas sin Fines de Lucro
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2017;(EMPRESAS_IPSFL);Private non-profit sector;2132844;224373156;0.95;Empresas e Instituciones Privadas sin Fines de Lucro
(ES41) Castilla y León;Castilla y León;Castile and León;2017;(EMPRESAS_IPSFL);Private non-profit sector;439013;55879293;0.79;Empresas e Instituciones Privadas sin Fines de Lucro
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2017;(EMPRESAS_IPSFL);Private non-profit sector;132594;40768959;0.33;Empresas e Instituciones Privadas sin Fines de Lucro
(ES51) Cataluña;Cataluña;Catalonia;2017;(EMPRESAS_IPSFL);Private non-profit sector;1932957;223139777;0.87;Empresas e Instituciones Privadas sin Fines de Lucro
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2017;(EMPRESAS_IPSFL);Private non-profit sector;474219;108666712;0.44;Empresas e Instituciones Privadas sin Fines de Lucro
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2017;(EMPRESAS_IPSFL);Private non-profit sector;29525;31746251;0.09;Empresas e Instituciones Privadas sin Fines de Lucro
(ES61) Andalucía;Andalucía;Andalusia;2017;(EMPRESAS_IPSFL);Private non-profit sector;531707;156789484;0.34;Empresas e Instituciones Privadas sin Fines de Lucro
(ES70) Canarias;Canarias;Canary Islands;2017;(EMPRESAS);Business enterprise sector;34057;43035839;0.08;Empresas
(ES11) Galicia;Galicia;Galicia;2017;(EMPRESAS);Business enterprise sector;287924;60630852;0.47;Empresas
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2017;(EMPRESAS);Business enterprise sector;98435;22538267;0.44;Empresas
(ES13) Cantabria;Cantabria;Cantabria;2017;(EMPRESAS);Business enterprise sector;39519;13318023;0.3;Empresas
(ES21) País Vasco;País Vasco;Basque Country;2017;(EMPRESAS);Business enterprise sector;1014318;69585295;1.46;Empresas
(ES22) Comunidad Foral de Navarra;Comunidad Foral de Navarra;Navarre;2017;(EMPRESAS);Business enterprise sector;238778;19698794;1.21;Empresas
(ES23) La Rioja;La Rioja;La Rioja;2017;(EMPRESAS);Business enterprise sector;38503;8351707;0.46;Empresas
(ES24) Aragón;Aragón;Aragon;2017;(EMPRESAS);Business enterprise sector;175222;35983544;0.49;Empresas
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2017;(EMPRESAS);Business enterprise sector;2126841;224373156;0.95;Empresas
(ES41) Castilla y León;Castilla y León;Castile and León;2017;(EMPRESAS);Business enterprise sector;438758;55879293;0.79;Empresas
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2017;(EMPRESAS);Business enterprise sector;132369;40768959;0.32;Empresas
(ES43) Extremadura;Extremadura;Extremadura;2017;(EMPRESAS);Business enterprise sector;25367;20169546;0.13;Empresas
(ES51) Cataluña;Cataluña;Catalonia;2017;(EMPRESAS);Business enterprise sector;1918475;223139777;0.86;Empresas
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2017;(EMPRESAS);Business enterprise sector;473850;108666712;0.44;Empresas
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2017;(EMPRESAS);Business enterprise sector;29279;31746251;0.09;Empresas
(ES61) Andalucía;Andalucía;Andalusia;2017;(EMPRESAS);Business enterprise sector;529526;156789484;0.34;Empresas
(ES62) Región de Murcia;Región de Murcia;Murcia;2017;(EMPRESAS);Business enterprise sector;127978;31192490;0.41;Empresas
(ES70) Canarias;Canarias;Canary Islands;2018;(ADMINISTRACION_PUBLICA);Government sector;77460;44609266;0.17;Administración Pública
(ES11) Galicia;Galicia;Galicia;2018;(ADMINISTRACION_PUBLICA);Government sector;84914;62649363;0.14;Administración Pública
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2018;(ADMINISTRACION_PUBLICA);Government sector;23794;23185680;0.1;Administración Pública
(ES13) Cantabria;Cantabria;Cantabria;2018;(ADMINISTRACION_PUBLICA);Government sector;19348;13843935;0.14;Administración Pública
(ES21) País Vasco;País Vasco;Basque Country;2018;(ADMINISTRACION_PUBLICA);Government sector;95922;71915111;0.13;Administración Pública
(ES22) Comunidad Foral de Navarra;Comunidad Foral de Navarra;Navarre;2018;(ADMINISTRACION_PUBLICA);Government sector;32432;20235995;0.16;Administración Pública
(ES23) La Rioja;La Rioja;La Rioja;2018;(ADMINISTRACION_PUBLICA);Government sector;16990;8649852;0.2;Administración Pública
(ES24) Aragón;Aragón;Aragon;2018;(ADMINISTRACION_PUBLICA);Government sector;73613;37213896;0.2;Administración Pública
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2018;(ADMINISTRACION_PUBLICA);Government sector;887682;233735808;0.38;Administración Pública
(ES41) Castilla y León;Castilla y León;Castile and León;2018;(ADMINISTRACION_PUBLICA);Government sector;50746;58326859;0.09;Administración Pública
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2018;(ADMINISTRACION_PUBLICA);Government sector;30155;42290925;0.07;Administración Pública
(ES43) Extremadura;Extremadura;Extremadura;2018;(ADMINISTRACION_PUBLICA);Government sector;26678;20713254;0.13;Administración Pública
(ES51) Cataluña;Cataluña;Catalonia;2018;(ADMINISTRACION_PUBLICA);Government sector;617632;231101287;0.27;Administración Pública
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2018;(ADMINISTRACION_PUBLICA);Government sector;127795;112749574;0.11;Administración Pública
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2018;(ADMINISTRACION_PUBLICA);Government sector;33950;33185968;0.1;Administración Pública
(ES61) Andalucía;Andalucía;Andalusia;2018;(ADMINISTRACION_PUBLICA);Government sector;282779;161894301;0.17;Administración Pública
(ES62) Región de Murcia;Región de Murcia;Murcia;2018;(ADMINISTRACION_PUBLICA);Government sector;33340;31715345;0.11;Administración Pública
(ES70) Canarias;Canarias;Canary Islands;2018;(ENSENIANZA_SUPERIOR);Higher education sector;94183;44609266;0.21;Enseñanza Superior
(ES11) Galicia;Galicia;Galicia;2018;(ENSENIANZA_SUPERIOR);Higher education sector;207066;62649363;0.33;Enseñanza Superior
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2018;(ENSENIANZA_SUPERIOR);Higher education sector;51222;23185680;0.22;Enseñanza Superior
(ES13) Cantabria;Cantabria;Cantabria;2018;(ENSENIANZA_SUPERIOR);Higher education sector;49170;13843935;0.36;Enseñanza Superior
(ES21) País Vasco;País Vasco;Basque Country;2018;(ENSENIANZA_SUPERIOR);Higher education sector;249791;71915111;0.35;Enseñanza Superior
(ES23) La Rioja;La Rioja;La Rioja;2018;(ENSENIANZA_SUPERIOR);Higher education sector;19308;8649852;0.22;Enseñanza Superior
(ES24) Aragón;Aragón;Aragon;2018;(ENSENIANZA_SUPERIOR);Higher education sector;76725;37213896;0.21;Enseñanza Superior
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2018;(ENSENIANZA_SUPERIOR);Higher education sector;719440;233735808;0.31;Enseñanza Superior
(ES41) Castilla y León;Castilla y León;Castile and León;2018;(ENSENIANZA_SUPERIOR);Higher education sector;211731;58326859;0.36;Enseñanza Superior
(ES51) Cataluña;Cataluña;Catalonia;2018;(ENSENIANZA_SUPERIOR);Higher education sector;732526;231101287;0.32;Enseñanza Superior
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2018;(ENSENIANZA_SUPERIOR);Higher education sector;509692;112749574;0.45;Enseñanza Superior
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2018;(ENSENIANZA_SUPERIOR);Higher education sector;50522;33185968;0.15;Enseñanza Superior
(ES61) Andalucía;Andalucía;Andalusia;2018;(ENSENIANZA_SUPERIOR);Higher education sector;644585;161894301;0.4;Enseñanza Superior
(ES62) Región de Murcia;Región de Murcia;Murcia;2018;(ENSENIANZA_SUPERIOR);Higher education sector;125038;31715345;0.39;Enseñanza Superior
(ES70) Canarias;Canarias;Canary Islands;2018;(_T);All Sectors;214965;44609266;0.48;Total
(ES11) Galicia;Galicia;Galicia;2018;(_T);All Sectors;590727;62649363;0.94;Total
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2018;(_T);All Sectors;188453;23185680;0.81;Total
(ES13) Cantabria;Cantabria;Cantabria;2018;(_T);All Sectors;117858;13843935;0.85;Total
(ES21) País Vasco;País Vasco;Basque Country;2018;(_T);All Sectors;1451319;71915111;2.02;Total
(ES22) Comunidad Foral de Navarra;Comunidad Foral de Navarra;Navarre;2018;(_T);All Sectors;344439;20235995;1.7;Total
(ES23) La Rioja;La Rioja;La Rioja;2018;(_T);All Sectors;69507;8649852;0.8;Total
(ES24) Aragón;Aragón;Aragon;2018;(_T);All Sectors;339741;37213896;0.91;Total
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2018;(_T);All Sectors;3922792;233735808;1.68;Total
(ES41) Castilla y León;Castilla y León;Castile and León;2018;(_T);All Sectors;762659;58326859;1.31;Total
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2018;(_T);All Sectors;219039;42290925;0.52;Total
(ES43) Extremadura;Extremadura;Extremadura;2018;(_T);All Sectors;121950;20713254;0.59;Total
(ES51) Cataluña;Cataluña;Catalonia;2018;(_T);All Sectors;3512716;231101287;1.52;Total
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2018;(_T);All Sectors;1174248;112749574;1.04;Total
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2018;(_T);All Sectors;128558;33185968;0.39;Total
(ES61) Andalucía;Andalucía;Andalusia;2018;(_T);All Sectors;1479417;161894301;0.91;Total
(ES62) Región de Murcia;Región de Murcia;Murcia;2018;(_T);All Sectors;303097;31715345;0.96;Total
(ES70) Canarias;Canarias;Canary Islands;2018;(IPSFL);Private non-profit sector;176;44609266;0.0;Instituciones Privadas sin Fines de Lucro
(ES11) Galicia;Galicia;Galicia;2018;(IPSFL);Private non-profit sector;2599;62649363;0.0;Instituciones Privadas sin Fines de Lucro
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2018;(IPSFL);Private non-profit sector;74;23185680;0.0;Instituciones Privadas sin Fines de Lucro
(ES13) Cantabria;Cantabria;Cantabria;2018;(IPSFL);Private non-profit sector;2640;13843935;0.02;Instituciones Privadas sin Fines de Lucro
(ES21) País Vasco;País Vasco;Basque Country;2018;(IPSFL);Private non-profit sector;1275;71915111;0.0;Instituciones Privadas sin Fines de Lucro
(ES23) La Rioja;La Rioja;La Rioja;2018;(IPSFL);Private non-profit sector;46;8649852;0.0;Instituciones Privadas sin Fines de Lucro
(ES24) Aragón;Aragón;Aragon;2018;(IPSFL);Private non-profit sector;24;37213896;0.0;Instituciones Privadas sin Fines de Lucro
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2018;(IPSFL);Private non-profit sector;9877;233735808;0.0;Instituciones Privadas sin Fines de Lucro
(ES41) Castilla y León;Castilla y León;Castile and León;2018;(IPSFL);Private non-profit sector;315;58326859;0.0;Instituciones Privadas sin Fines de Lucro
(ES51) Cataluña;Cataluña;Catalonia;2018;(IPSFL);Private non-profit sector;16487;231101287;0.01;Instituciones Privadas sin Fines de Lucro
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2018;(IPSFL);Private non-profit sector;1500;112749574;0.0;Instituciones Privadas sin Fines de Lucro
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2018;(IPSFL);Private non-profit sector;285;33185968;0.0;Instituciones Privadas sin Fines de Lucro
(ES61) Andalucía;Andalucía;Andalusia;2018;(IPSFL);Private non-profit sector;2755;161894301;0.0;Instituciones Privadas sin Fines de Lucro
(ES62) Región de Murcia;Región de Murcia;Murcia;2018;(IPSFL);Private non-profit sector;145;31715345;0.0;Instituciones Privadas sin Fines de Lucro
(ES70) Canarias;Canarias;Canary Islands;2018;(EMPRESAS_IPSFL);Private non-profit sector;43322;44609266;0.1;Empresas e Instituciones Privadas sin Fines de Lucro
(ES11) Galicia;Galicia;Galicia;2018;(EMPRESAS_IPSFL);Private non-profit sector;298748;62649363;0.48;Empresas e Instituciones Privadas sin Fines de Lucro
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2018;(EMPRESAS_IPSFL);Private non-profit sector;113437;23185680;0.49;Empresas e Instituciones Privadas sin Fines de Lucro
(ES13) Cantabria;Cantabria;Cantabria;2018;(EMPRESAS_IPSFL);Private non-profit sector;49340;13843935;0.36;Empresas e Instituciones Privadas sin Fines de Lucro
(ES21) País Vasco;País Vasco;Basque Country;2018;(EMPRESAS_IPSFL);Private non-profit sector;1105607;71915111;1.54;Empresas e Instituciones Privadas sin Fines de Lucro
(ES23) La Rioja;La Rioja;La Rioja;2018;(EMPRESAS_IPSFL);Private non-profit sector;33209;8649852;0.38;Empresas e Instituciones Privadas sin Fines de Lucro
(ES24) Aragón;Aragón;Aragon;2018;(EMPRESAS_IPSFL);Private non-profit sector;189403;37213896;0.51;Empresas e Instituciones Privadas sin Fines de Lucro
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2018;(EMPRESAS_IPSFL);Private non-profit sector;2315671;233735808;0.99;Empresas e Instituciones Privadas sin Fines de Lucro
(ES41) Castilla y León;Castilla y León;Castile and León;2018;(EMPRESAS_IPSFL);Private non-profit sector;500183;58326859;0.86;Empresas e Instituciones Privadas sin Fines de Lucro
(ES51) Cataluña;Cataluña;Catalonia;2018;(EMPRESAS_IPSFL);Private non-profit sector;2162557;231101287;0.94;Empresas e Instituciones Privadas sin Fines de Lucro
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2018;(EMPRESAS_IPSFL);Private non-profit sector;536762;112749574;0.48;Empresas e Instituciones Privadas sin Fines de Lucro
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2018;(EMPRESAS_IPSFL);Private non-profit sector;44087;33185968;0.13;Empresas e Instituciones Privadas sin Fines de Lucro
(ES61) Andalucía;Andalucía;Andalusia;2018;(EMPRESAS_IPSFL);Private non-profit sector;552053;161894301;0.34;Empresas e Instituciones Privadas sin Fines de Lucro
(ES62) Región de Murcia;Región de Murcia;Murcia;2018;(EMPRESAS_IPSFL);Private non-profit sector;144719;31715345;0.46;Empresas e Instituciones Privadas sin Fines de Lucro
(ES70) Canarias;Canarias;Canary Islands;2018;(EMPRESAS);Business enterprise sector;43146;44609266;0.1;Empresas
(ES11) Galicia;Galicia;Galicia;2018;(EMPRESAS);Business enterprise sector;296149;62649363;0.47;Empresas
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2018;(EMPRESAS);Business enterprise sector;113363;23185680;0.49;Empresas
(ES13) Cantabria;Cantabria;Cantabria;2018;(EMPRESAS);Business enterprise sector;46700;13843935;0.34;Empresas
(ES21) País Vasco;País Vasco;Basque Country;2018;(EMPRESAS);Business enterprise sector;1104332;71915111;1.54;Empresas
(ES22) Comunidad Foral de Navarra;Comunidad Foral de Navarra;Navarre;2018;(EMPRESAS);Business enterprise sector;233160;20235995;1.15;Empresas
(ES23) La Rioja;La Rioja;La Rioja;2018;(EMPRESAS);Business enterprise sector;33163;8649852;0.38;Empresas
(ES24) Aragón;Aragón;Aragon;2018;(EMPRESAS);Business enterprise sector;189379;37213896;0.51;Empresas
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2018;(EMPRESAS);Business enterprise sector;2305794;233735808;0.99;Empresas
(ES41) Castilla y León;Castilla y León;Castile and León;2018;(EMPRESAS);Business enterprise sector;499868;58326859;0.86;Empresas
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2018;(EMPRESAS);Business enterprise sector;129542;42290925;0.31;Empresas
(ES43) Extremadura;Extremadura;Extremadura;2018;(EMPRESAS);Business enterprise sector;30449;20713254;0.15;Empresas
(ES51) Cataluña;Cataluña;Catalonia;2018;(EMPRESAS);Business enterprise sector;2146070;231101287;0.93;Empresas
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2018;(EMPRESAS);Business enterprise sector;535262;112749574;0.47;Empresas
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2018;(EMPRESAS);Business enterprise sector;43802;33185968;0.13;Empresas
(ES61) Andalucía;Andalucía;Andalusia;2018;(EMPRESAS);Business enterprise sector;549298;161894301;0.34;Empresas
(ES62) Región de Murcia;Región de Murcia;Murcia;2018;(EMPRESAS);Business enterprise sector;144574;31715345;0.46;Empresas
(ES70) Canarias;Canarias;Canary Islands;2019;(ADMINISTRACION_PUBLICA);Government sector;81881;45766832;0.18;Administración Pública
(ES11) Galicia;Galicia;Galicia;2019;(ADMINISTRACION_PUBLICA);Government sector;85389;64502005;0.13;Administración Pública
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2019;(ADMINISTRACION_PUBLICA);Government sector;24773;23666618;0.1;Administración Pública
(ES13) Cantabria;Cantabria;Cantabria;2019;(ADMINISTRACION_PUBLICA);Government sector;20080;14274351;0.14;Administración Pública
(ES21) País Vasco;País Vasco;Basque Country;2019;(ADMINISTRACION_PUBLICA);Government sector;98186;73999981;0.13;Administración Pública
(ES22) Comunidad Foral de Navarra;Comunidad Foral de Navarra;Navarre;2019;(ADMINISTRACION_PUBLICA);Government sector;33633;21070268;0.16;Administración Pública
(ES23) La Rioja;La Rioja;La Rioja;2019;(ADMINISTRACION_PUBLICA);Government sector;16320;8889997;0.18;Administración Pública
(ES24) Aragón;Aragón;Aragon;2019;(ADMINISTRACION_PUBLICA);Government sector;80210;38465053;0.21;Administración Pública
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2019;(ADMINISTRACION_PUBLICA);Government sector;930335;243889359;0.38;Administración Pública
(ES41) Castilla y León;Castilla y León;Castile and León;2019;(ADMINISTRACION_PUBLICA);Government sector;50956;59649198;0.09;Administración Pública
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2019;(ADMINISTRACION_PUBLICA);Government sector;30599;43393303;0.07;Administración Pública
(ES43) Extremadura;Extremadura;Extremadura;2019;(ADMINISTRACION_PUBLICA);Government sector;28564;21166132;0.13;Administración Pública
(ES51) Cataluña;Cataluña;Catalonia;2019;(ADMINISTRACION_PUBLICA);Government sector;667586;240165818;0.28;Administración Pública
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2019;(ADMINISTRACION_PUBLICA);Government sector;132761;116588528;0.11;Administración Pública
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2019;(ADMINISTRACION_PUBLICA);Government sector;34476;34350576;0.1;Administración Pública
(ES61) Andalucía;Andalucía;Andalusia;2019;(ADMINISTRACION_PUBLICA);Government sector;297855;166478730;0.18;Administración Pública
