Country,País,Year,Sector,%GDP,ISO3,label_percent_gdp_id,"GDP Current prices, million euro",GDP Current Prices Flags,Approx_RD_Investment_million_euro
Greece,Grecia,2018,Private non-profit sector,0.01,GRC,,180615.7,,18.061570000000003
Spain,España,2018,Private non-profit sector,0.0,ESP,,1212276.0,,0.0
France,Francia,2018,Private non-profit sector,0.03,FRA,,2355362.8,,706.6088399999999
Italy,Italia,2018,Private non-profit sector,0.02,ITA,,1777744.4,,355.54888
Cyprus,Chipre,2018,Private non-profit sector,0.07,CYP,,21807.8,,15.265460000000001
Netherlands,Países Bajos,2018,Private non-profit sector,0.0,NLD,d,787273.0,,0.0
Austria,Austria,2018,Private non-profit sector,0.02,AUT,e,383234.3,,76.64686
Poland,Polonia,2018,Private non-profit sector,0.0,POL,,503951.0,,0.0
Portugal,Portugal,2018,Private non-profit sector,0.02,PRT,,204997.6,,40.999520000000004
Romania,Rumanía,2018,Private non-profit sector,0.0,ROU,,206201.2,,0.0
Slovenia,Eslovenia,2018,Private non-profit sector,0.01,SVN,,45462.4,,4.54624
Slovakia,Eslovaquia,2018,Private non-profit sector,0.0,SVK,,90275.9,,0.0
Finland,Finlandia,2018,Private non-profit sector,0.02,FIN,,231905.0,,46.381
Sweden,Suecia,2018,Private non-profit sector,0.0,SWE,,467162.6,,0.0
Iceland,Islandia,2018,Private non-profit sector,0.0,ISL,,22238.3,,0.0
United Kingdom,Reino Unido,2018,Private non-profit sector,0.04,GBR,,2420897.2,,968.3588800000001
Montenegro,Montenegro,2018,Private non-profit sector,0.01,MNE,,4663.1,,0.46631000000000006
North Macedonia,Macedonia del Norte,2018,Private non-profit sector,0.01,MKD,,10744.0,,1.0744
Serbia,Serbia,2018,Private non-profit sector,0.0,SRB,,44710.6,,0.0
European Union - 27 countries (from 2020),Unión Europea (27 países),2019,Private non-profit sector,0.01,EUU,e,14122974.2,,1412.29742
Euro area – 20 countries (from 2023),Zona Euro (20 países),2019,Private non-profit sector,0.01,EMU,e,12082038.6,,1208.20386
Euro area – 20 countries (from 2023),Zona Euro (20 países),2019,Private non-profit sector,0.01,EMU,e,12137807.2,,1213.78072
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2019,Private non-profit sector,0.01,EMU,e,12082038.6,,1208.20386
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2019,Private non-profit sector,0.01,EMU,e,12137807.2,,1213.78072
Belgium,Bélgica,2019,Private non-profit sector,0.02,BEL,,479444.9,,95.88898
Bulgaria,Bulgaria,2019,Private non-profit sector,0.01,BGR,,61308.2,,6.13082
Czechia,Chequia,2019,Private non-profit sector,0.01,CZE,,229406.7,,22.94067
Denmark,Dinamarca,2019,Private non-profit sector,0.01,DNK,p,308546.2,,30.854620000000004
Estonia,Estonia,2019,Private non-profit sector,0.02,EST,,28472.1,,5.69442
Greece,Grecia,2019,Private non-profit sector,0.01,GRC,,185181.2,,18.518120000000003
Spain,España,2019,Private non-profit sector,0.0,ESP,,1253710.0,,0.0
France,Francia,2019,Private non-profit sector,0.04,FRA,,2432206.8,,972.88272
Italy,Italia,2019,Private non-profit sector,0.03,ITA,,1804066.8,,541.2200399999999
Cyprus,Chipre,2019,Private non-profit sector,0.08,CYP,,23400.9,,18.720720000000004
Netherlands,Países Bajos,2019,Private non-profit sector,0.0,NLD,d,829767.0,,0.0
Austria,Austria,2019,Private non-profit sector,0.02,AUT,,395706.8,,79.14136
Poland,Polonia,2019,Private non-profit sector,0.0,POL,,538423.5,,0.0
Portugal,Portugal,2019,Private non-profit sector,0.03,PRT,,214489.9,,64.34697
Romania,Rumanía,2019,Private non-profit sector,0.0,ROU,,224767.4,,0.0
Slovenia,Eslovenia,2019,Private non-profit sector,0.01,SVN,,48156.5,,4.815650000000001
Slovakia,Eslovaquia,2019,Private non-profit sector,0.0,SVK,,94547.5,,0.0
Finland,Finlandia,2019,Private non-profit sector,0.02,FIN,,238518.0,,47.7036
Sweden,Suecia,2019,Private non-profit sector,0.0,SWE,e,475341.9,,0.0
Switzerland,Suiza,2019,Private non-profit sector,0.09,CHE,,644443.2,,579.99888
United Kingdom,Reino Unido,2019,Private non-profit sector,0.04,GBR,p,2526615.2,,1010.6460800000001
Bosnia and Herzegovina,Bosnia y Herzegovina,2019,Private non-profit sector,0.0,BIH,,18296.5,,0.0
Montenegro,Montenegro,2019,Private non-profit sector,0.0,MNE,,4950.7,,0.0
North Macedonia,Macedonia del Norte,2019,Private non-profit sector,0.01,MKD,,11262.0,,1.1262
Serbia,Serbia,2019,Private non-profit sector,0.0,SRB,,48104.5,,0.0
European Union - 27 countries (from 2020),Unión Europea (27 países),2020,Private non-profit sector,0.01,EUU,e,13580268.8,,1358.0268800000001
Euro area – 20 countries (from 2023),Zona Euro (20 países),2020,Private non-profit sector,0.02,EMU,e,11564467.6,,2312.89352
Euro area – 20 countries (from 2023),Zona Euro (20 países),2020,Private non-profit sector,0.02,EMU,e,11615188.5,,2323.0377000000003
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2020,Private non-profit sector,0.02,EMU,e,11564467.6,,2312.89352
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2020,Private non-profit sector,0.02,EMU,e,11615188.5,,2323.0377000000003
Belgium,Bélgica,2020,Private non-profit sector,0.02,BEL,,463750.9,,92.75018000000001
Bulgaria,Bulgaria,2020,Private non-profit sector,0.01,BGR,,61912.5,,6.19125
Czechia,Chequia,2020,Private non-profit sector,0.01,CZE,,220310.6,,22.03106
Denmark,Dinamarca,2020,Private non-profit sector,0.01,DNK,,312118.3,,31.21183
Estonia,Estonia,2020,Private non-profit sector,0.03,EST,,27859.3,,8.35779
Greece,Grecia,2020,Private non-profit sector,0.01,GRC,,167539.5,,16.75395
Spain,España,2020,Private non-profit sector,0.0,ESP,,1129214.0,,0.0
France,Francia,2020,Private non-profit sector,0.05,FRA,,2318276.2,,1159.1381000000001
Italy,Italia,2020,Private non-profit sector,0.03,ITA,,1670011.9,,501.0035699999999
Cyprus,Chipre,2020,Private non-profit sector,0.11,CYP,,22373.6,,24.61096
Netherlands,Países Bajos,2020,Private non-profit sector,0.0,NLD,d,816463.0,,0.0
Austria,Austria,2020,Private non-profit sector,0.02,AUT,e,380317.9,,76.06358
Poland,Polonia,2020,Private non-profit sector,0.0,POL,,531827.4,,0.0
Portugal,Portugal,2020,Private non-profit sector,0.03,PRT,,201032.7,,60.30981
Romania,Rumanía,2020,Private non-profit sector,0.0,ROU,,221075.5,,0.0
Slovenia,Eslovenia,2020,Private non-profit sector,0.02,SVN,,46738.7,,9.34774
Slovakia,Eslovaquia,2020,Private non-profit sector,0.0,SVK,,94320.6,,0.0
Finland,Finlandia,2020,Private non-profit sector,0.02,FIN,,236387.0,,47.2774
Sweden,Suecia,2020,Private non-profit sector,0.0,SWE,e,478881.6,,0.0
Bosnia and Herzegovina,Bosnia y Herzegovina,2020,Private non-profit sector,0.0,BIH,,17755.9,,0.0
North Macedonia,Macedonia del Norte,2020,Private non-profit sector,0.0,MKD,,10851.7,,0.0
Serbia,Serbia,2020,Private non-profit sector,0.0,SRB,,49024.2,,0.0
European Union - 27 countries (from 2020),Unión Europea (27 países),2021,Private non-profit sector,0.01,EUU,e,14795071.3,,1479.5071300000002
Euro area – 20 countries (from 2023),Zona Euro (20 países),2021,Private non-profit sector,0.02,EMU,e,12555219.7,,2511.04394
Euro area – 20 countries (from 2023),Zona Euro (20 países),2021,Private non-profit sector,0.02,EMU,e,12613613.8,,2522.72276
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2021,Private non-profit sector,0.02,EMU,e,12555219.7,,2511.04394
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2021,Private non-profit sector,0.02,EMU,e,12613613.8,,2522.72276
Belgium,Bélgica,2021,Private non-profit sector,0.02,BEL,,506047.2,,101.20944
Bulgaria,Bulgaria,2021,Private non-profit sector,0.0,BGR,,71378.4,,0.0
Czechia,Chequia,2021,Private non-profit sector,0.01,CZE,,246012.3,,24.60123
Denmark,Dinamarca,2021,Private non-profit sector,0.01,DNK,p,345236.0,,34.5236
Estonia,Estonia,2021,Private non-profit sector,0.02,EST,,31456.2,,6.29124
Greece,Grecia,2021,Private non-profit sector,0.01,GRC,,184574.6,,18.45746
Spain,España,2021,Private non-profit sector,0.0,ESP,,1235474.0,,0.0
France,Francia,2021,Private non-profit sector,0.05,FRA,,2508102.3,,1254.05115
Croatia,Croacia,2021,Private non-profit sector,0.0,HRV,,58394.1,,0.0
Italy,Italia,2021,Private non-profit sector,0.03,ITA,,1842507.4,,552.75222
Cyprus,Chipre,2021,Private non-profit sector,0.1,CYP,,25679.9,,25.679900000000004
Luxembourg,Luxemburgo,2021,Private non-profit sector,0.0,LUX,u,73039.5,,0.0
Netherlands,Países Bajos,2021,Private non-profit sector,0.0,NLD,d,891550.0,,0.0
Austria,Austria,2021,Private non-profit sector,0.02,AUT,,406232.1,,81.24642
Poland,Polonia,2021,Private non-profit sector,0.0,POL,,583001.4,,0.0
Portugal,Portugal,2021,Private non-profit sector,0.04,PRT,,216493.7,,86.59748
Romania,Rumanía,2021,Private non-profit sector,0.0,ROU,,242260.4,,0.0
Slovenia,Eslovenia,2021,Private non-profit sector,0.02,SVN,,52022.6,,10.40452
Slovakia,Eslovaquia,2021,Private non-profit sector,0.0,SVK,,101933.5,,0.0
Finland,Finlandia,2021,Private non-profit sector,0.02,FIN,,248764.0,,49.7528
Sweden,Suecia,2021,Private non-profit sector,0.0,SWE,e,538597.2,,0.0
Switzerland,Suiza,2021,Private non-profit sector,0.09,CHE,,689174.9,,620.25741
Bosnia and Herzegovina,Bosnia y Herzegovina,2021,Private non-profit sector,0.0,BIH,,20014.7,,0.0
Serbia,Serbia,2021,Private non-profit sector,0.0,SRB,,55931.3,,0.0
European Union - 27 countries (from 2020),Unión Europea (27 países),2022,Private non-profit sector,0.03,EUU,e,16144069.2,,4843.220759999999
Euro area – 20 countries (from 2023),Zona Euro (20 países),2022,Private non-profit sector,0.04,EMU,e,13656779.8,,5462.711920000001
Euro area – 20 countries (from 2023),Zona Euro (20 países),2022,Private non-profit sector,0.04,EMU,e,13724391.3,,5489.756520000001
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2022,Private non-profit sector,0.04,EMU,e,13656779.8,,5462.711920000001
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2022,Private non-profit sector,0.04,EMU,e,13724391.3,,5489.756520000001
Belgium,Bélgica,2022,Private non-profit sector,0.02,BEL,e,563710.5,,112.74210000000001
Bulgaria,Bulgaria,2022,Private non-profit sector,0.0,BGR,,86082.4,,0.0
Czechia,Chequia,2022,Private non-profit sector,0.01,CZE,,286976.8,,28.697680000000002
Denmark,Dinamarca,2022,Private non-profit sector,0.01,DNK,,382309.3,,38.23093
Germany,Alemania,2022,Private non-profit sector,0.07,DEU,,3953850.0,p,2767.6950000000006
Estonia,Estonia,2022,Private non-profit sector,0.01,EST,,36442.8,,3.6442800000000006
Greece,Grecia,2022,Private non-profit sector,0.01,GRC,,207854.2,p,20.785420000000002
Spain,España,2022,Private non-profit sector,0.0,ESP,,1373629.0,p,0.0
France,Francia,2022,Private non-profit sector,0.04,FRA,,2655435.0,p,1062.174
Croatia,Croacia,2022,Private non-profit sector,0.0,HRV,,67611.5,,0.0
Italy,Italia,2022,Private non-profit sector,0.02,ITA,,1998072.6,,399.61452
Cyprus,Chipre,2022,Private non-profit sector,0.11,CYP,,29377.2,,32.31492
Luxembourg,Luxemburgo,2022,Private non-profit sector,0.0,LUX,u,76731.2,,0.0
Netherlands,Países Bajos,2022,Private non-profit sector,0.0,NLD,bd,993820.0,,0.0
Austria,Austria,2022,Private non-profit sector,0.02,AUT,e,448007.4,,89.60148000000001
Poland,Polonia,2022,Private non-profit sector,0.0,POL,,661712.3,,0.0
Portugal,Portugal,2022,Private non-profit sector,0.04,PRT,,243957.1,,97.58284
Romania,Rumanía,2022,Private non-profit sector,0.0,ROU,,281761.4,,0.0
Slovenia,Eslovenia,2022,Private non-profit sector,0.02,SVN,,56908.8,,11.381760000000002
Slovakia,Eslovaquia,2022,Private non-profit sector,0.0,SVK,,110046.4,,0.0
Finland,Finlandia,2022,Private non-profit sector,0.02,FIN,,266135.0,,53.227000000000004
Sweden,Suecia,2022,Private non-profit sector,0.01,SWE,e,551781.0,,55.1781
Norway,Noruega,2022,Private non-profit sector,0.0,NOR,e,567468.3,,0.0
North Macedonia,Macedonia del Norte,2022,Private non-profit sector,0.0,MKD,,13243.2,,0.0
Serbia,Serbia,2022,Private non-profit sector,0.0,SRB,,63501.1,p,0.0
European Union - 27 countries (from 2020),Unión Europea (27 países),2023,Private non-profit sector,0.03,EUU,e,17203657.2,,5161.097159999999
Euro area – 20 countries (from 2023),Zona Euro (20 países),2023,Private non-profit sector,0.04,EMU,e,14521697.3,,5808.67892
Euro area – 20 countries (from 2023),Zona Euro (20 países),2023,Private non-profit sector,0.04,EMU,e,14599745.8,,5839.89832
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2023,Private non-profit sector,0.04,EMU,e,14521697.3,,5808.67892
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2023,Private non-profit sector,0.04,EMU,e,14599745.8,,5839.89832
Belgium,Bélgica,2023,Private non-profit sector,0.02,BEL,p,596202.7,p,119.24054
Bulgaria,Bulgaria,2023,Private non-profit sector,0.0,BGR,p,94709.3,,0.0
Czechia,Chequia,2023,Private non-profit sector,0.02,CZE,bp,317385.8,,63.47716
Denmark,Dinamarca,2023,Private non-profit sector,0.01,DNK,p,376430.0,,37.643
Germany,Alemania,2023,Private non-profit sector,0.07,DEU,p,4185550.0,p,2929.885
Estonia,Estonia,2023,Private non-profit sector,0.02,EST,,38187.8,,7.637560000000001
Ireland,Irlanda,2023,Private non-profit sector,0.0,IRL,p,509951.8,,0.0
Greece,Grecia,2023,Private non-profit sector,0.01,GRC,p,225196.9,p,22.51969
Spain,España,2023,Private non-profit sector,0.0,ESP,p,1498324.0,p,0.0
France,Francia,2023,Private non-profit sector,0.04,FRA,p,2822454.6,p,1128.9818400000001
Croatia,Croacia,2023,Private non-profit sector,0.0,HRV,p,78060.4,p,0.0
Italy,Italia,2023,Private non-profit sector,0.02,ITA,p,2131390.0,,426.278
Cyprus,Chipre,2023,Private non-profit sector,0.11,CYP,p,31340.0,,34.474000000000004
Luxembourg,Luxemburgo,2023,Private non-profit sector,0.0,LUX,e,80991.9,,0.0
Netherlands,Países Bajos,2023,Private non-profit sector,0.0,NLD,d,1067599.0,,0.0
Austria,Austria,2023,Private non-profit sector,0.02,AUT,p,473226.7,,94.64534
Poland,Polonia,2023,Private non-profit sector,0.0,POL,p,751931.7,,0.0
Portugal,Portugal,2023,Private non-profit sector,0.04,PRT,p,267923.2,e,107.16928000000001
Romania,Rumanía,2023,Private non-profit sector,0.0,ROU,p,324368.6,p,0.0
Slovenia,Eslovenia,2023,Private non-profit sector,0.02,SVN,p,63951.2,,12.79024
Slovakia,Eslovaquia,2023,Private non-profit sector,0.0,SVK,,123833.2,,0.0
Finland,Finlandia,2023,Private non-profit sector,0.02,FIN,,272782.0,,54.556400000000004
Sweden,Suecia,2023,Private non-profit sector,0.01,SWE,p,541184.0,,54.1184
Iceland,Islandia,2023,Private non-profit sector,0.0,ISL,,29092.8,,0.0
Norway,Noruega,2023,Private non-profit sector,0.0,NOR,e,446533.8,,0.0
Serbia,Serbia,2023,Private non-profit sector,0.0,SRB,,75204.0,p,0.0
