STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,coop_ptn,Cooperation partners,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,RS,Serbia,2017,,1.43,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,RS,Serbia,2018,,1.29,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,RS,Serbia,2019,,1.3,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,RS,Serbia,2020,,1.16,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,RS,Serbia,2021,,2.93,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,RS,Serbia,2022,,1.94,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,RS,Serbia,2023,,2.12,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,RS,Serbia,2024,,3.03,,p,provisional,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2004,,270.09,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2005,,275.32,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2006,,280.61,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2007,,298.43,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2008,,339.93,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2009,,338.45,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2010,,382.81,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2011,,385.01,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2012,,369.57,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2013,,382.7,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2014,,399.44,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2015,,391.77,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2016,,357.45,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2017,,376.13,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2018,,398.52,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2019,,427.58,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2020,,427.11,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2021,,474.96,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2022,,480.6,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2023,,486.4,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SE,Sweden,2024,,467.8,,p,provisional,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2004,,25.54,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2005,,43.49,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2006,,44.85,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2007,,56.99,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2008,,63.33,,b,break in time series,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2009,,56.39,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2010,,63.95,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2011,,62.84,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2012,,52.5,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2013,,65.54,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2014,,60.63,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2015,,57.19,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2016,,54.73,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2017,,47.43,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2018,,48.22,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2019,,58.42,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2020,,78.49,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2021,,55.03,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2022,,58.24,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2023,,72.16,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SI,Slovenia,2024,,73.45,,p,provisional,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2004,,2.24,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2005,,2.98,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2006,,3.54,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2007,,3.54,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2008,,5.21,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2009,,4.83,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2010,,4.64,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2011,,7.97,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2012,,6.48,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2013,,5.36,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2014,,4.8,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2015,,8.67,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2016,,8.11,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2017,,7.54,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2018,,9.37,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2019,,7.71,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2020,,9.9,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2021,,7.9,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2022,,8.84,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2023,,10.32,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,SK,Slovakia,2024,,11.43,,p,provisional,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,TR,Türkiye,2004,,0.98,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,TR,Türkiye,2005,,1,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,TR,Türkiye,2006,,2.08,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,TR,Türkiye,2007,,2.09,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,TR,Türkiye,2008,,2.75,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,TR,Türkiye,2009,,2.64,,,,,
